iteration,gamma,mip_gap,requested_master_mip_gap,precision_policy,valid_global_gap_for_precision,precision_gap_fallback_used,adaptive_master_precision_enabled,adaptive_subproblem_precision_enabled,master_gap_candidate,master_gap_previous,master_gap_selected,subproblem_gap_candidate,subproblem_gap_previous,subproblem_gap_selected,master_error_budget_ratio,subproblem_error_budget_ratio,monotone_precision_tightening,cut_strengthening_policy,core_point_available,core_point_observations,core_point_distance,core_point_attempted,core_point_skipped_reason,core_point_stage1_status,core_point_stage1_runtime,core_point_stage1_objective,core_point_stage2_status,core_point_stage2_runtime,core_point_current_value_floor,core_point_dual_feasible,core_point_original_value_at_current,core_point_strengthened_value_at_current,core_point_original_value_at_core,core_point_strengthened_value_at_core,core_point_normalized_improvement,core_point_cut_accepted,core_point_cut_fallback_reason,core_point_auxiliary_bound_used_for_UB,v3_secondary_attempted,v3_secondary_trigger_reason,v3_secondary_skipped_reason,v3_secondary_recent_lb_improvement,v3_secondary_cooldown_remaining,v3_secondary_time_limit,v3_secondary_runtime,v3_secondary_status,v3_secondary_has_incumbent,v3_secondary_pattern_distance,v3_secondary_pattern_memory_size,v3_secondary_cut_violation,v3_secondary_cut_added,v3_secondary_cut_skip_reason,v3_secondary_objective,v3_secondary_objective_bound,v3_secondary_bound_used_for_UB,realized_master_gap,achieved_master_mip_gap,master_status,master_best_bound,master_time,lower_bound,LB,upper_bound,UB,gap,global_gap,lb_improvement,ub_improvement,elapsed_time,log_gap,gap_improvement,master_objective,theta,theta_current,first_stage_cost,active_worst_cost,target_worst_cost,active_subproblem_value,target_subproblem_value,active_subproblem_status,target_subproblem_status,active_subproblem_mip_gap,target_subproblem_mip_gap,target_subproblem_objective,target_subproblem_objective_bound,target_robust_evaluation_used,subproblem_requested_mip_gap,subproblem_achieved_mip_gap,subproblem_status,subproblem_incumbent_objective,subproblem_objective_bound,subproblem_time,additional_subproblem_time,subproblem_has_incumbent,ub_uses_subproblem_bound,valid_UB,active_gamma,gamma_target,active_scenario,target_scenario,active_scenario_mode,target_scenario_mode,cut_selection_enabled,delta_cut,cut_rhs_current,cut_violation,absolute_cut_violation,normalized_cut_violation,secondary_cut_decisions,secondary_active_threshold,secondary_cuts_added_total,secondary_cuts_skipped_total,master_time_share,secondary_solve_attempted,secondary_solve_trigger_reason,secondary_solve_skipped_reason,recent_relative_lb_improvement,secondary_solve_cooldown_remaining,secondary_solve_runtime,secondary_generation_subproblem_time_share,secondary_generated_cut_added,secondary_generated_cut_duplicate,secondary_solves_avoided_total,final_certification_active,final_certification_triggered_this_iteration,final_certification_trigger_iteration,final_certification_reason,final_certification_count,consecutive_no_useful_primary_cuts,certification_forced_master_mip_gap,certification_forced_subproblem_mip_gap,secondary_solve_disabled_by_certification,cut_added,cut_skip_reason,cut_add_reason,cuts_added_total,cuts_skipped_total,cuts_generated_this_iteration,cuts_added_this_iteration,cuts_skipped_this_iteration,forced_cut_added,forced_cut_reason,cuts,adversarial_pattern
11,2,0.02,0.02,joint_error_budget,0.6996715652084546,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,10,557.052641780557,True,,optimal,0.008581399917602539,159679.42564910254,optimal,0.010000500129535794,159679.42405220828,True,159679.42564910243,159679.42405220825,-120442.37456997635,140758.6243743326,1.8556660389751511,True,,False,False,,component_disabled,0.2219166683712563,0,,0.0,,False,,0,,False,,,,False,0.01788939474024084,0.01788939474024084,2,72805.78718614925,0.005015000002458692,73121.87808994722,73121.87808994722,241753.17620378197,241753.17620378197,0.6975349849041474,0.6975349849041474,0.0,1719.867368333682,0.6085777999833226,-0.3571442466033535,0.0,74131.96313758651,0.0,0.0,74131.96313758651,159679.42564910237,159679.42564910237,159679.42564910237,159679.42564910237,optimal,optimal,0.04973582153624018,0.04973582153624018,159679.42564910237,167621.21306619546,True,0.05,0.04973582153624018,optimal,159679.42564910237,167621.21306619546,0.031192699912935495,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,159679.42405220825,159679.42405220825,159679.42405220825,1.0,[],0.0001,0,0,0.10079068974601153,False,,scenario_enumeration,0.22405935527567414,0,0.0,0.5090743189634928,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,11,0,1,1,0,False,,11,"[[0, 6], [10, 6]]"
12,2,0.02,0.02,joint_error_budget,0.6975349849041474,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,11,430.1867316350618,True,,optimal,0.01409569988027215,159258.95440037365,optimal,0.009181699948385358,159258.9528076841,True,155213.3277576837,159258.95280768414,-57518.42462293396,139576.92676120065,1.4120912098984746,True,,False,False,,component_disabled,0.20964268600811337,0,,0.0,,False,,0,,False,,,,False,0.019956905843257846,0.019956905843257846,2,73088.10330129221,0.005234199808910489,73121.87808994722,73121.87808994722,237031.74431377935,237031.74431377935,0.6915101886389129,0.6915101886389129,0.0,4721.4318900026265,0.6721974001266062,-0.360202608975795,0.0030583623724413822,74576.41785046132,0.0,0.0,74576.41785046132,155213.32775768367,155213.32775768367,155213.32775768367,155213.32775768367,optimal,optimal,0.046658356020434236,0.046658356020434236,155213.32775768367,162455.32646331802,True,0.05,0.046658356020434236,optimal,155213.32775768367,162455.32646331802,0.032105700112879276,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,159258.95280768414,159258.95280768414,159258.95280768414,1.0,[],0.0001,0,0,0.09902969561275476,False,,scenario_enumeration,0.2219166683712563,0,0.0,0.5122584441896788,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,12,0,1,1,0,False,,12,"[[7, 5], [11, 5]]"
13,2,0.02,0.02,joint_error_budget,0.6915101886389129,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,12,1066.1692268579602,True,,optimal,0.008413000032305717,144750.13295827073,optimal,0.010214600013568997,144750.1315106694,True,144750.13295827073,144750.13151066937,-314040.1912316464,139953.9264457869,1.4456560986569782,True,,False,False,,component_disabled,0.043917580351505704,0,,0.0,,False,,0,,False,,,,False,0.0028052093767737024,0.0028052093767737024,2,73981.12495878765,0.01413050014525652,73981.12495878765,73981.12495878765,224281.13684570353,224281.13684570353,0.6701411184227959,0.6701411184227959,859.2468688404333,12750.607468075817,0.7451024001929909,-0.36887739387319785,0.008674784897402808,74189.24131417791,0.0,0.0,74189.2413141779,144750.13295827075,144750.13295827075,144750.13295827075,144750.13295827075,optimal,optimal,0.036903334484637916,0.036903334484637916,144750.13295827075,150091.89553152563,True,0.05,0.036903334484637916,optimal,144750.13295827075,150091.89553152563,0.036635100143030286,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,144750.13151066937,144750.13151066937,144750.13151066937,1.0,[],0.0001,0,0,0.10831295457920642,False,,scenario_enumeration,0.20964268600811337,0,0.0,0.5080705115733262,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,13,0,1,1,0,False,,13,"[[10, 6], [11, 5]]"
14,2,0.02,0.02,joint_error_budget,0.6701411184227959,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,13,1151.96277707273,True,,optimal,0.008454499999061227,144308.98025370942,optimal,0.009686600184068084,144308.97881051962,True,144308.9802537094,144308.9788105196,-498930.5710079686,134644.32744464924,1.269865859637811,True,,False,False,,component_disabled,0.011614406638437713,0,,0.0,,False,,0,,False,,,,False,0.016665942001991372,0.016665942001991372,2,75646.90853732965,0.005647700047120452,75646.90853732965,75646.90853732965,224281.13684570353,224281.13684570353,0.6627139062997898,0.6627139062997898,1665.783578542003,0.0,0.8013232999946922,-0.400266964263718,0.03138957039052009,76929.00283688013,0.0,0.0,76929.00283688013,144308.9802537094,144308.9802537094,144308.9802537094,144308.9802537094,optimal,optimal,0.049992680672693454,0.049992680672693454,144308.9802537094,151523.3730217351,True,0.05,0.049992680672693454,optimal,144308.9802537094,151523.3730217351,0.029332299949601293,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,144308.9788105196,144308.9788105196,144308.9788105196,1.0,[],0.0001,0,0,0.10776054867638785,False,,scenario_enumeration,0.05502191035316477,0,0.0,0.5087035013436008,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,14,0,1,1,0,False,,14,"[[0, 6], [4, 6]]"
15,2,0.02,0.02,joint_error_budget,0.6627139062997898,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,14,1822.3954439991087,True,,optimal,0.008103699889034033,216968.78910389345,optimal,0.010104699991643429,216968.78693410556,True,216968.78910389333,216968.78693410556,-382288.7321546469,54096.14961377147,1.141506000736344,True,,False,False,,component_disabled,0.0333791624298355,0,,0.0,,False,,0,,False,,,,False,0.003666821620339469,0.003666821620339469,2,77032.93532507893,0.00827330001629889,77032.93532507893,77032.93532507893,224281.13684570353,224281.13684570353,0.6565340429049344,0.6565340429049344,1386.0267877492734,0.0,0.849216700065881,-0.41141189580181614,0.01114493153809828,77316.44092226037,0.0,0.0,77316.44092226037,216968.78910389342,216968.78910389342,216968.78910389342,216968.78910389342,optimal,optimal,0.0002914430574369022,0.0002914430574369022,216968.78910389342,217032.02315115824,True,0.05,0.0002914430574369022,optimal,216968.78910389342,217032.02315115824,0.018971400102600455,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,216968.78693410556,216968.78693410556,216968.78693410556,1.0,[],0.0001,0,0,0.11142567973104497,False,,scenario_enumeration,0.0333791624298355,0,0.0,0.5021921355072195,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,15,0,1,1,0,False,,15,"[[0, 6], [4, 6]]"
16,2,0.02,0.02,joint_error_budget,0.6565340429049344,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,15,2251.8171326612946,True,,optimal,0.01067640003748238,155254.7900530195,optimal,0.014729700051248074,155254.7885003716,True,155254.7900530193,155254.78850037162,-356264.48739925446,16319.406384173315,1.0458069972208166,True,,False,False,,component_disabled,0.05077123464953076,0,,0.0,,False,,0,,False,,,,False,0.014661863534880044,0.014661863534880044,2,76970.56174853303,0.006545900134369731,77032.93532507893,77032.93532507893,224281.13684570353,224281.13684570353,0.6565340429049344,0.6565340429049344,0.0,0.0,0.907603400060907,-0.4207807314353029,0.009368835633486774,78115.88621208078,0.0,0.0,78115.88621208078,155254.79005301936,155254.79005301936,155254.79005301936,155254.79005301936,optimal,optimal,0.005693425803710984,0.005693425803710984,155254.79005301936,156138.72168085695,True,0.05,0.005693425803710984,optimal,155254.79005301936,156138.72168085695,0.022494100034236908,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,155254.78850037162,155254.78850037162,155254.78850037162,1.0,[],0.0001,0,0,0.11148260365445703,False,,scenario_enumeration,0.05077123464953076,0,0.0,0.4990408141643664,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,16,0,1,1,0,False,,16,"[[0, 6], [4, 6]]"
17,2,0.02,0.02,joint_error_budget,0.6565340429049344,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,16,1469.387286689426,True,,optimal,0.009122300194576383,180912.1524666963,optimal,0.01151650003157556,180912.1506574748,True,180912.15246669634,180912.15065747476,-398445.51363682025,-908.1121155724977,0.9977208624906234,True,,False,False,,component_disabled,0.05077123464953076,0,,0.0,,False,,0,,False,,,,False,0.008053874076663598,0.008053874076663598,2,77561.46861958489,0.014311300124973059,77561.46861958489,77561.46861958489,224281.13684570353,224281.13684570353,0.654177476936261,0.654177476936261,528.5332945059636,0.0,0.9706429000943899,-0.4207807314353029,0.0,78191.21078515035,0.0,0.0,78191.21078515035,180912.15246669634,180912.15246669634,180912.15246669634,180912.15246669634,optimal,optimal,0.0008538524605829167,0.0008538524605829167,180912.15246669634,181066.62475322938,True,0.05,0.0008538524605829167,optimal,180912.15246669634,181066.62475322938,0.024791300063952804,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,180912.15065747476,180912.15065747476,180912.15065747476,1.0,[],0.0001,0,0,0.11898268645249307,False,,scenario_enumeration,0.05077123464953076,0,0.0,0.4892418772163052,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,17,0,1,1,0,False,,17,"[[2, 7], [11, 7]]"
18,2,0.02,0.02,joint_error_budget,0.654177476936261,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,17,1720.9581735486763,True,,optimal,0.009226599941030145,87304.01192060515,optimal,0.01383179984986782,87304.01104746503,True,87304.01192060488,87304.011047465,-686715.8224677878,59603.206042503385,1.0867945722122911,True,,False,False,,component_disabled,0.04616137013028625,0,,0.0,,False,,0,,False,,,,False,0.017685109584853066,0.017685109584853066,2,78042.22874404315,0.010241399984806776,78042.22874404315,78042.22874404315,171044.52488615003,171044.52488615003,0.5437315003447827,0.5437315003447827,480.760124458262,53236.6119595535,1.0420164000242949,-0.4243765928773406,0.0035958614420377676,79447.2622837478,0.0,0.0,79447.26228374778,87304.0119206049,87304.0119206049,87304.0119206049,87304.0119206049,optimal,optimal,0.04917586932547466,0.04917586932547466,87304.0119206049,91597.26260240225,True,0.05,0.04917586932547466,optimal,87304.0119206049,91597.26260240225,0.03407260007224977,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,87304.011047465,87304.011047465,87304.011047465,1.0,[],0.0001,0,0,0.12066533837449339,False,,scenario_enumeration,0.05723963984504338,0,0.0,0.48967071193461476,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,18,0,1,1,0,False,,18,"[[0, 6], [2, 6]]"
19,2,0.02,0.02,joint_error_budget,0.5437315003447827,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,18,1676.4891609426265,True,,optimal,0.008512099971994758,97125.6970867018,optimal,0.01106790010817349,97125.69611534482,True,97125.69708670187,97125.69611534476,-402933.72853836615,39702.59909593128,1.0985338190474936,True,,False,False,,component_disabled,0.03069261661618461,0,,0.0,,False,,0,,False,,,,False,0.019871311019986546,0.019871311019986546,2,77718.3581284171,0.008127799956128001,78042.22874404315,78042.22874404315,171044.52488615003,171044.52488615003,0.5437315003447827,0.5437315003447827,0.0,0.0,1.1203620000742376,-0.6092997195124393,0.18492312663509872,79294.03455100977,0.0,0.0,79294.03455100978,97125.69708670184,97125.69708670184,97125.69708670184,97125.69708670184,optimal,optimal,0.03897005305799299,0.03897005305799299,97125.69708670184,100910.69065546517,True,0.05,0.03897005305799299,optimal,97125.69708670184,100910.69065546517,0.04676919989287853,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,97125.69611534476,97125.69611534476,97125.69611534476,1.0,[],0.0001,0,0,0.119476100406533,False,,scenario_enumeration,0.05203726047566882,0,0.0,0.49555021399726334,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,19,0,1,1,0,False,,19,"[[2, 7], [11, 7]]"
20,2,0.02,0.02,joint_error_budget,0.5437315003447827,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,19,1829.169682906379,True,,optimal,0.010349999880418181,133723.76083219578,optimal,0.014168399851769209,133723.75949485818,True,133723.7608321961,133723.7594948581,-351180.5982606574,3953.659468577709,1.0112581944679164,True,,False,False,,component_disabled,0.012932657552290412,0,,0.0,,False,,0,,False,,,,False,0.016003259500227417,0.016003259500227417,2,79772.02596246274,0.007719299988821149,79772.02596246274,79772.02596246274,171044.52488615003,171044.52488615003,0.5336183603914813,0.5336183603914813,1729.7972184195824,0.0,1.1834763002116233,-0.6092997195124393,0.0,81069.4006180818,0.0,0.0,81069.4006180818,133723.76083219607,133723.76083219607,133723.76083219607,133723.76083219607,optimal,optimal,0.011961283219049332,0.011961283219049332,133723.76083219607,135323.2686086264,True,0.05,0.011961283219049332,optimal,133723.76083219607,135323.2686086264,0.02783360006287694,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,133723.7594948581,133723.7594948581,133723.7594948581,1.0,[],0.0001,0,0,0.11962506803384797,False,,scenario_enumeration,0.03069261661618461,0,0.0,0.4947130943268753,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,20,0,1,1,0,False,,20,"[[4, 6], [10, 6]]"
21,2,0.02,0.02,joint_error_budget,0.5336183603914813,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,20,1472.0667362449747,True,,optimal,0.008248599944636226,78345.12386871377,optimal,0.010798600036650896,78345.12308516253,True,78345.12386871374,78345.1230851626,-480532.2258448346,56289.07091326406,1.1171390135475325,True,,False,False,,component_disabled,0.03433648079431636,0,,0.0,,False,,0,,False,,,,False,0.019725399388724384,0.019725399388724384,2,80906.4655061238,0.007118399953469634,80906.4655061238,80906.4655061238,164764.31559394093,164764.31559394093,0.5089563828522402,0.5089563828522402,1134.4395436610648,6280.209292209096,1.2662733001634479,-0.6280743764429205,0.01877465693048131,82534.49131057,0.0,0.0,82534.49131057,78345.12386871371,78345.12386871371,78345.12386871371,78345.12386871371,optimal,optimal,0.04958445685996985,0.04958445685996985,78345.12386871371,82229.82428337094,True,0.05,0.04958445685996985,optimal,78345.12386871371,82229.82428337094,0.052762300008907914,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,78345.1230851626,78345.1230851626,78345.1230851626,1.0,[],0.0001,0,0,0.11742581434833105,False,,scenario_enumeration,0.03433648079431636,0,0.0,0.5019828889179515,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,21,0,1,1,0,False,,21,"[[0, 6], [11, 6]]"
22,2,0.02,0.02,joint_error_budget,0.5089563828522402,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,21,1398.0904885865893,True,,optimal,0.008332000114023685,88588.70657365798,optimal,0.01091800001449883,88588.70568767091,True,88526.37132324482,88588.70568767091,-687585.9773335885,17886.220222971693,1.0260130671837333,True,,False,False,,component_disabled,0.04134399971144119,0,,0.0,,False,,0,,False,,,,False,0.01966141730402753,0.01966141730402753,2,81726.17881194336,0.008569899946451187,81726.17881194336,81726.17881194336,164764.31559394093,164764.31559394093,0.5039813170871522,0.5039813170871522,819.7133058195614,0.0,1.3287621000781655,-0.6753929579457272,0.047318581502806704,83365.25793689862,0.0,0.0,83365.25793689862,88526.37132324484,88526.37132324484,88526.37132324484,88526.37132324484,optimal,optimal,0.03756802638644379,0.03756802638644379,88526.37132324484,91852.13237701262,True,0.05,0.03756802638644379,optimal,88526.37132324484,91852.13237701262,0.03193719987757504,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,88588.70568767091,88588.70568767091,88588.70568767091,1.0,[],0.0001,0,0,0.11835152961164705,False,,scenario_enumeration,0.04787664566500789,0,0.0,0.5024971660446994,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,22,0,1,1,0,False,,22,"[[7, 1], [7, 5]]"
23,2,0.02,0.02,joint_error_budget,0.5039813170871522,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,22,1774.9274674112878,True,,optimal,0.008020500186830759,155445.9432713907,optimal,0.01141470018774271,155445.94171683126,True,155445.9432713907,155445.94171683124,-567482.5510636976,-6711.173435921315,0.988173780104178,True,,False,False,,component_disabled,0.04507674433644071,0,,0.0,,False,,0,,False,,,,False,0.001061935342921391,0.001061935342921391,2,84475.46132662533,0.012669199844822288,84475.46132662533,84475.46132662533,164764.31559394093,164764.31559394093,0.4872951644771567,0.4872951644771567,2749.282514681967,0.0,1.38964070007205,-0.6852160808693742,0.009823122923647171,84565.26416943033,0.0,0.0,84565.26416943033,155445.9432713907,155445.9432713907,155445.9432713907,155445.9432713907,optimal,optimal,0.006038697862734703,0.006038697862734703,155445.9432713907,156384.6343567944,True,0.05,0.006038697862734703,optimal,155445.9432713907,156384.6343567944,0.02572080004028976,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,155445.94171683124,155445.94171683124,155445.94171683124,1.0,[],0.0001,0,0,0.12228517761689972,False,,scenario_enumeration,0.05095931625460806,0,0.0,0.4990383086438521,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,23,0,1,1,0,False,,23,"[[6, 5], [11, 5]]"
24,2,0.02,0.02,joint_error_budget,0.4872951644771567,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,23,1418.835209870604,True,,optimal,0.008708699839189649,96135.66402990541,optimal,0.011699900031089783,96135.66306844878,True,96135.66402990537,96135.66306844878,-454125.37514925573,33100.79478574739,1.0728891107986827,True,,False,False,,component_disabled,0.0761550452824165,0,,0.0,,False,,0,,False,,,,False,0.017830241195202587,0.017830241195202587,2,84586.2160937895,0.009093400090932846,84586.2160937895,84586.2160937895,164764.31559394093,164764.31559394093,0.4866229632983704,0.4866229632983704,110.75476716416597,0.0,1.4494936000555754,-0.71888525227414,0.03366917140476569,86121.7883522727,1507.4832209187596,1507.4832209187596,84614.30513135396,96135.66402990537,96135.66402990537,96135.66402990537,96135.66402990537,optimal,optimal,0.04061303346141182,0.04061303346141182,96135.66402990537,100040.02496998696,True,0.05,0.04061303346141182,optimal,96135.66402990537,100040.02496998696,0.02700240002013743,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,96135.66306844878,94628.17984753002,94628.17984753002,0.9843192092007996,[],0.0001,0,0,0.12351299512260666,False,,scenario_enumeration,0.0761550452824165,0,0.0,0.4974663772000348,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,24,0,1,1,0,False,,24,"[[11, 0]]"
25,2,0.02,0.02,joint_error_budget,0.4866229632983704,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,24,1655.7190974694336,True,,optimal,0.008338900050148368,54101.81105877416,optimal,0.011346300132572651,54101.81051765605,True,54101.81105877418,54101.810517656035,-654653.38528545,28527.2163305562,1.04357606173245,True,,False,False,,component_disabled,0.05691459381501081,0,,0.0,,False,,0,,False,,,,False,0.009606964298441002,0.009606964298441002,2,87887.52913349854,0.015667299972847104,87887.52913349854,87887.52913349854,141380.44594385044,141380.44594385044,0.37836149442898726,0.37836149442898726,3301.3130397090426,23383.86965009049,1.51148710004054,-0.7202656584219601,0.0013804061478200765,88740.05164145985,4125.746510095151,4125.746510095151,84614.30513136472,54101.811058774154,54101.811058774154,54101.811058774154,54101.811058774154,optimal,optimal,0.0492465908547337,0.0492465908547337,54101.811058774154,56766.14081248571,True,0.05,0.0492465908547337,optimal,54101.811058774154,56766.14081248571,0.0235854999627918,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,54101.810517656035,49976.06400756088,49976.06400756088,0.9237410639196867,[],0.0001,0,0,0.1288090985672598,False,,scenario_enumeration,0.07736470138929427,0,0.0,0.4922549603557102,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,25,0,1,1,0,False,,25,"[[0, 6], [11, 6]]"
26,2,0.02,0.02,joint_error_budget,0.37836149442898726,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,25,1827.062436515639,True,,optimal,0.008488000137731433,81054.75463596627,optimal,0.012668200070038438,81054.75382531872,True,81054.75463596621,81054.75382531871,-487429.0331201798,4288.664195129648,1.0087985407181772,True,,False,False,,component_disabled,0.0794317885165563,0,,0.0,,False,,0,,False,,,,False,0.017915707928335287,0.017915707928335287,2,95178.09654272694,0.00931330001913011,95178.09654272694,95178.09654272694,141380.44594385044,141380.44594385044,0.32679448061348504,0.32679448061348504,7290.5674092284025,0.0,1.573148800060153,-0.9719052058907989,0.25163954746883865,96914.38638322259,12300.08125186862,12300.08125186862,84614.30513135396,81054.75463596627,81054.75463596627,81054.75463596627,81054.75463596627,optimal,optimal,0.0020975508640940677,0.0020975508640940677,81054.75463596627,81224.77110659187,True,0.05,0.0020975508640940677,optimal,81054.75463596627,81224.77110659187,0.02593479980714619,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,81054.75382531871,68754.6725734501,68754.6725734501,0.8482497241509542,[],0.0001,0,0,0.12969324170872054,False,,scenario_enumeration,0.09233964421401122,0,0.0,0.49016443667344173,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,26,0,1,1,0,False,,26,"[[4, 5], [11, 5]]"
27,2,0.02,0.02,joint_error_budget,0.32679448061348504,False,True,True,0.02,0.02,0.02,0.05,0.05,0.05,0.25,0.5,True,core_point,True,26,1617.4204729742644,True,,optimal,0.008176000090315938,61270.183763285924,optimal,0.011439200025051832,61270.18315048409,True,61270.1837632861,61270.18315048411,-380336.3441658161,14007.564834476798,1.0368294144100252,True,,False,False,,component_disabled,0.14133417476724597,0,,0.0,,False,,0,,False,,,,False,0.0,0.0,2,97318.28025401669,0.018441899912431836,97318.28025401669,97318.28025401669,141380.44594385044,141380.44594385044,0.31165671741715356,0.31165671741715356,2140.1837112897483,0.0,1.649840900208801,-1.1184238053265354,0.14651859943573659,97318.28025401669,12703.975122662765,12703.975122662765,84614.30513135393,61270.18376328602,61270.18376328602,61270.18376328602,61270.18376328602,optimal,optimal,0.03649502210742182,0.03649502210742182,61270.18376328602,63506.24047425294,True,0.05,0.03649502210742182,optimal,61270.18376328602,63506.24047425294,0.03554960014298558,0.0,True,True,True,2,2,robust_dual_milp,robust_dual_milp,not_applicable,not_applicable,False,0.0,61270.18315048411,48566.20802782135,48566.20802782135,0.792656485268522,[],0.0001,0,0,0.13483197723250856,False,,scenario_enumeration,0.1499465901820844,0,0.0,0.48817407686769676,False,False,0,False,False,,waiting_for_no_useful_primary_cut_patience,0,0,,,False,True,,,27,0,1,1,0,False,,27,"[[2, 7], [11, 7]]"
